,good_id,shop_id,onhand_qnt
6168,2919849,108664,25.66
6169,2920612,34763,2.0
6170,2921860,11013,2.0
6171,2922146,74399,4.0
6172,2923355,19917,3.0
6173,2923364,19917,1.0
6174,2923719,56377,1.0
6175,2924793,23293,12.0
6176,2925940,11013,3.0
6177,2926126,34763,7.0
6178,2926715,56377,99.0
6179,2927203,15174,12.0
6180,2928039,19765,6.0
6181,2929487,19917,7.0
6182,2930477,31565,6.0
6183,2932092,19917,1.0
6184,2933674,19917,3.0
6185,2935034,34763,1.0
6186,2935817,31565,5.0
6187,2936751,34763,16.0
6188,2940022,11013,2.0
6189,2943584,34763,10.0
6190,2944434,11013,1.0
6191,2950443,11013,7.0
6192,2951833,44447,0.078
6193,2953956,34763,3.0
6194,2953956,74399,3.0
6195,2954580,44447,1.0
6196,2956342,34763,3.0
6197,2956342,74399,2.0
6198,2957986,34763,13.0
6199,2958553,31565,3.0
6200,2960128,44447,1.0
6201,2960128,74399,1.0
6202,2960579,74399,6.0
6203,2961414,44447,1.18
6204,2963000,38006,11.0
6205,2963020,38212,6.0
6206,2966912,34763,2.0
6207,2967904,31565,1.0
6208,2968406,34763,3.0
6209,2968594,85973,4.0
6210,2972509,34763,1.0
6211,2972842,74399,2.0
6212,2973246,19917,1.0
6213,2973464,31565,0.465
6214,2974662,11013,2.0
6215,2974662,74399,3.0
6216,2974663,41970,1.0
6217,2975806,15174,5.0
6218,2976617,34763,9.0
6219,2985031,15174,7.0
6220,2986599,85973,70.0
6221,2989982,85973,11.0
6222,2990732,19917,4.0
6223,2991712,31565,1.0
6224,2993522,31565,3.0
6225,2993655,31565,1.0
6226,2993656,31565,1.0
6227,2994925,19917,2.0
6228,2999779,78683,4960.0
6229,3001116,74399,1.0
6230,3001932,31565,1.0
6231,3003088,83733,33.0
6232,3004459,98539,4.0
6233,3005069,34763,1.0
6234,3008855,34763,12.0
6235,3010657,31565,2.0
6236,3011219,19917,1.0
6237,3014566,15174,2.0
6238,3014916,96320,1.0
6239,3019093,38212,2.0
6240,3019438,38212,3.0
6241,3019949,78683,4997.0
6242,3024437,74399,3.0
6243,3025851,19917,6.0
6244,3026944,56377,2.0
6245,3026946,56377,3.0
6246,3026949,56377,1.0
6247,3026952,56377,4.0
6248,3026953,56377,16.0
6249,3026955,56377,3.0
6250,3026956,56377,9.0
6251,3026958,56377,14.0
6252,3026959,56377,1.0
6253,3026960,56377,1.0
6254,3026961,56377,1.0
6255,3026964,56377,1.0
6256,3026965,56377,1.0
6257,3026974,56377,6.0
6258,3026975,56377,24.0
6259,3026976,56377,2.0
6260,3026977,56377,8.0
6261,3026978,56377,4.0
6262,3026979,56377,5.0
6263,3026981,56377,1.0
6264,3026982,56377,4.0
6265,3026983,56377,1.0
6266,3026984,56377,1.0
6267,3026985,56377,2.0
6268,3026986,56377,2.0
6269,3026987,56377,2.0
6270,3026989,56377,2.0
6271,3026991,56377,2.0
6272,3026995,56377,11.0
6273,3026996,56377,12.0
6274,3026997,56377,4.0
6275,3026998,56377,3.0
6276,3027000,56377,1.0
6277,3027249,11013,1.0
6278,3027915,56377,4.0
6279,3027916,56377,1.0
6280,3027917,56377,1.0
6281,3027920,56377,1.0
6282,3027925,56377,7.0
6283,3027926,56377,3.0
6284,3027927,56377,2.0
6285,3027928,56377,17.0
6286,3027930,56377,1.0
6287,3027932,56377,2.0
6288,3027934,56377,4.0
6289,3027935,56377,3.0
6290,3027936,56377,1.0
6291,3027938,56377,1.0
6292,3027948,56377,3.0
6293,3028000,56377,1.0
6294,3028002,56377,1.0
6295,3028005,56377,8.0
6296,3028007,56377,3.0
6297,3028045,56377,1.0
6298,3028048,56377,1.0
6299,3028051,56377,2.0
6300,3028052,56377,5.0
6301,3028082,56377,1.0
6302,3028084,56377,1.0
6303,3028087,56377,1.0
6304,3028088,56377,1.0
6305,3028095,56377,1.0
6306,3028468,56377,1.0
6307,3028478,56377,3.0
6308,3030835,26719,11.0
6309,3032971,34763,7.0
6310,3033476,34763,1.0
6311,3036170,34763,1.0
6312,3036585,56377,6.0
6313,3036852,85973,2.0
6314,3036867,78683,5000.0
6315,3040918,15174,6.0
6316,3041227,19917,3.0
6317,3043330,19917,4.0
6318,3045855,44447,1.091
6319,3051328,108664,0.51
6320,3052005,56377,20.0
6321,3052032,56377,1.0
6322,3059128,31565,1.0
6323,3059608,31565,1.0
6324,3060316,96320,1.0
6325,3061195,58864,0.748
6326,3061195,60439,0.946
6327,3063983,24799,7.0
6328,3066616,44447,1.084
6329,3076794,34763,2.0
6330,3124044,34763,1.0
6331,3127934,24799,5.0
6332,3127934,26719,1.0
6333,3127934,34763,1.0
6334,3127995,56377,15.0
6335,3128328,15174,1.0
6336,3129377,31565,3.0
6337,3131188,108664,1.0
6338,3134646,15174,2.0
6339,3137823,48383,25.0
6340,3140239,83733,7.0
6341,3143592,108664,40.0
6342,3151287,48383,10.0
6343,3152982,56377,11.0
6344,3153081,11013,4.0
6345,3153145,56377,17.0
6346,3153220,74399,5.0
6347,3153220,83733,13.0
6348,3154690,34763,1.0
6349,3156199,31565,8.0
6350,3156632,85973,4.0
6351,3158726,11013,2.0
6352,3162511,34763,1.0
6353,3162513,34763,1.0
6354,3165302,12105,999987.0
6355,3165767,34763,2.0
6356,3170291,15174,5.0
6357,3175056,15174,25.0
6358,3177350,31565,0.486
6359,3178028,74399,1.0
6360,3178133,11013,2.0
6361,3178220,74399,3.0
6362,3179337,19917,19.0
6363,3187387,31565,1.0
6364,3189832,19917,17.0
6365,3190627,26719,2.0
6366,3191956,56377,1.0
6367,3192022,56377,3.0
6368,3192441,56377,2.0
6369,3192550,31565,1.0
6370,3192989,56377,12.0
6371,3193480,19765,3.0
6372,3194021,31565,0.335
6373,3195257,44447,2.0
6374,3195281,26719,2.0
6375,3198241,34763,2.0
6376,3199327,34763,10.0
6377,3201172,31565,1.0
6378,3201310,78683,4995.0
6379,3205760,31565,0.275
6380,3207151,19917,12.0
6381,3210100,15174,3.363
6382,3211371,85973,25.0
6383,3212860,26719,10.0
6384,3213062,19917,0.372
6385,3213334,15174,3.0
6386,3213334,74399,3.0
6387,3214995,78683,4906.0
6388,3215848,56377,1.0
6389,3218324,34763,3.0
6390,3220095,85973,1.0
6391,3222361,11013,2.0
6392,3222664,38212,2.0
6393,3224116,12105,999999.0
6394,3224279,24799,35.0
6395,3225660,31565,1.0
6396,3227486,44447,0.971
6397,3230137,11013,5.0
6398,3230578,34763,9.0
6399,3232008,85973,17.0
6400,3232063,24799,39.0
6401,3232063,34763,43.0
6402,3237396,85973,3.0
6403,3240072,56377,1.0
6404,3240233,56377,1.0
6405,3242901,15174,12.0
6406,3252702,43904,12.0
6407,3255471,24799,25.0
6408,3255471,26719,11.0
6409,3255471,34763,17.0
6410,3256464,11013,1.0
6411,3256535,56377,5.0
6412,3257004,31565,1.0
6413,3257041,31565,0.365
6414,3257169,83733,8.0
6415,3257169,85973,1.0
6416,3260722,24799,2.0
6417,3260722,26719,2.0
6418,3262383,74399,6.0
6419,3266944,34763,4.0
6420,3267993,15174,14.0
6421,3267993,34763,3.0
6422,3268353,34763,2.0
6423,3268373,31565,1.0
6424,3272522,15174,1.0
6425,3273526,58864,22.31
6426,3273526,60439,10.514
6427,3273526,87474,18.04
6428,3273526,103636,0.189
6429,3273551,31565,0.419
6430,3274761,34763,15.0
6431,3276341,78683,5000.0
6432,3277739,19917,16.0
6433,3283151,19917,28.0
6434,3283151,85973,8.0
6435,3285105,15174,24.0
6436,3285390,11013,1.0
6437,3285390,74399,7.0
6438,3334871,61188,25.0
6439,3362128,24799,4.0
6440,3375010,31565,1.0
6441,3379359,31565,2.0
6442,3404258,98539,1.0
6443,3424791,83733,11.0
6444,3439898,78683,4965.0
6445,3439900,78683,4997.0
6446,3441189,78683,4990.0
6447,3443460,58864,1.73
6448,3443460,60439,0.608
6449,3443460,87474,0.966
6450,3444498,31565,9.0
6451,3445225,56377,5.0
6452,3446056,38212,1.0
6453,3446057,38212,1.0
6454,3447523,85973,4.0
6455,3447830,85973,7.0
6456,3448281,78683,4992.0
6457,3449873,38212,5.0
6458,3453080,34763,1.0
6459,3456170,15174,14.0
6460,3456170,34763,12.0
6461,3458096,60439,4.83
6462,3458096,87474,19.095
6463,3459968,78683,4990.0
6464,3462495,15174,4.0
6465,3465013,108664,10.0
6466,3469121,56377,1.0
6467,3469217,74399,6.0
6468,3470090,56377,30.0
6469,3470106,56377,1.0
6470,3470379,31565,1.0
6471,3472879,85973,23.0
6472,3474501,34763,8.0
6473,3477175,31565,0.15
6474,3477274,19917,2.589
6475,3484431,34763,4.0
6476,3484964,15174,9.0
6477,3484964,34763,2.0
6478,3487718,23824,6.0
6479,3487718,83858,1.0
6480,3488028,38212,0.602
6481,3497417,85973,10.0
6482,3497967,34763,2.0
6483,3499653,19917,1.0
6484,3499790,78683,4998.0
6485,3504700,58164,998224.0
6486,3504730,58164,999227.0
6487,3505040,15174,15.0
6488,3505167,26719,1.0
6489,3506318,58164,999929.0
6490,3506471,74399,1.0
6491,3507308,58164,999985.0
6492,3507980,58164,999923.0
6493,3508060,58164,999999.0
6494,3509944,58164,999990.0
6495,3513652,34763,8.0
6496,3515139,58164,999996.0
6497,3515537,34763,1.0
6498,3515776,34763,1.0
6499,3516596,58164,999916.0
6500,3519381,34763,4.0
6501,3522032,60439,17.442
6502,3522032,87474,1.531
6503,3523840,58164,999988.0
6504,3525493,11013,1.0
6505,3529212,34763,1.0
6506,3529844,58164,999985.0
6507,3539139,74399,5.0
6508,3541861,58164,999999.0
6509,3545064,83733,12.0
6510,3548467,31565,1.0
6511,3553993,19917,3.0
6512,3559805,31565,1.0
6513,3562207,98539,3.0
6514,3562732,34763,13.0
6515,3564888,38212,46.0
6516,3565202,96320,11.0
6517,3566028,58164,999977.0
6518,3566458,15174,11.0
6519,3569724,58164,999932.0
6520,3569994,74399,2.0
6521,3570536,31565,2.0
6522,3574026,31565,1.0
6523,3576179,19917,9.0
6524,3576346,78683,5000.0
6525,3577314,78683,4995.0
6526,3577502,85973,8.0
6527,3577700,58164,999991.0
6528,3579539,34763,1.0
6529,3580110,74399,5.0
6530,3580215,19917,3.0
6531,3580216,19917,2.0
6532,3581650,58164,999972.0
6533,3587265,24799,11.0
6534,3587265,34763,9.0
6535,3591422,19917,19.0
6536,3591423,19917,4.0
6537,3591427,19917,3.0
6538,3591429,19917,4.0
6539,3591764,19917,4.0
6540,3593786,78683,4983.0
6541,3594519,58164,999896.0
6542,3594900,58164,999988.0
6543,3596147,78683,4995.0
6544,3596418,58164,999934.0
6545,3596899,58164,999875.0
6546,3598664,108664,0.722
6547,3598954,12105,999999.0
6548,3606854,58164,999744.0
6549,3607701,85973,2.0
6550,3609902,96320,2.0
6551,3611215,78683,4984.0
6552,3612920,58164,999968.0
6553,3613918,56377,8.0
6554,3618294,78683,4957.0
6555,3619932,58164,999910.0
6556,3620068,58164,999998.0
6557,3623915,56377,10.0
6558,3624863,26719,1.0
6559,3624863,34763,40.0
6560,3629320,78683,4940.0
6561,3629502,34763,1.0
6562,3629645,34763,42.0
6563,3640520,56377,12.0
6564,3645468,19917,8.0
6565,3649127,15174,3.0
6566,3649127,26719,1.0
6567,3652278,31565,3.0
6568,3654494,34763,2.0
6569,3656272,31565,1.0
6570,3656316,31565,0.669
6571,3657024,74399,4.0
6572,3661616,34763,1.0
6573,3663680,74399,1.0
6574,3665723,58164,998614.0
6575,3667291,74399,6.0
6576,3674317,19917,2.0
6577,3681915,56377,1.0
6578,3681992,56377,1.0
6579,3682398,56377,1.0
6580,3682441,56377,52.0
6581,3682553,56377,3.0
6582,3682781,56377,8.0
6583,3682938,56377,5.0
6584,3687550,24799,17.0
6585,3690128,85973,2.0
6586,3691519,15174,10.0
6587,3691519,34763,12.0
6588,3691541,56377,8.0
6589,3692241,74399,1.0
6590,3692386,74399,1.0
6591,3692571,74399,2.0
6592,3692630,74399,5.0
6593,3692911,74399,5.0
6594,3692914,74399,2.0
6595,3692915,74399,7.0
6596,3693156,74399,2.0
6597,3693168,74399,0.55
6598,3693169,74399,0.65
6599,3693180,19917,10.0
6600,3693263,74399,24.0
6601,3694794,24799,25.0
6602,3697128,31565,2.025
6603,3697129,31565,0.945
6604,3710225,74399,34.5
6605,3712204,23824,1.0
6606,3712204,83858,2.0
6607,3719183,58164,999988.0
6608,3719841,58164,999991.0
6609,3725851,34763,1.0
6610,3736955,58164,999999.0
6611,3737135,85973,24.0
6612,3739143,85973,97.0
6613,3745259,31565,0.867
6614,3750208,15174,6.0
6615,3750208,34763,7.0
6616,3750209,15174,5.0
6617,3753522,19917,1.0
6618,3753530,19917,8.0
6619,3753638,11013,7.0
6620,3762523,78683,4962.0
6621,3764818,78683,4998.0
6622,3765489,78683,5000.0
6623,3768737,83858,3.0
6624,3771088,31565,1.385
6625,3772141,78683,4999.0
6626,3776337,34763,12.0
6627,3776914,34763,20.0
6628,3782377,15174,1.0
6629,3785305,19917,12.0
6630,3790345,44447,1.0
6631,3802591,83858,2.0
6632,3819968,19917,5.0
6633,3833703,19917,6.0
6634,3834390,34763,2.0
6635,3836293,24799,24.0
6636,3836767,19917,4.0
6637,3836767,85973,29.0
6638,3839364,19917,1.0
6639,3840964,19917,2.0
6640,3841010,19917,1.0
6641,3842661,83733,33.0
6642,3842665,83733,12.0
6643,3842666,83733,0.0
6644,3846489,83858,1.0
6645,3852525,38212,6.0
6646,3855015,44447,1.0
6647,3859908,83749,957.0
6648,3862833,38212,3.0
6649,3863768,83749,726.0
6650,3864571,11013,7.0
6651,3866851,78683,4967.0
6652,3866852,78683,5000.0
6653,3868131,34763,4.0
6654,3871198,83749,981.0
6655,3875410,34763,3.0
6656,3880735,26719,10.0
6657,3883395,96320,1.0
6658,3887025,85973,5.0
6659,3898549,48383,145.977
6660,3909004,96320,1.0
6661,3909068,58164,999998.0
6662,3923614,78683,4970.0
6663,3926064,85973,1.0
6664,3928709,56377,12.0
6665,3929093,78683,4998.0
6666,3929999,31565,1.0
6667,3932120,78683,4996.0
6668,3934127,19917,16.0
6669,3934903,78683,4991.0
6670,3934908,78683,4947.0
6671,3934909,78683,4969.0
6672,3934910,78683,4961.0
6673,3942932,31565,4.0
6674,3956402,56377,2.0
6675,3956574,56377,14.0
6676,3956646,56377,10.0
6677,3956731,56377,3.0
6678,3956862,85973,7.0
6679,3972868,31565,6.0
6680,3976635,83749,99.0
6681,3978135,34763,6.0
6682,3978806,83749,99.0
6683,3981073,15174,7.0
6684,3982132,11013,9.0
6685,3982926,83749,983.0
6686,3985597,34763,23.0
6687,3989590,19917,2.0
6688,3993820,19917,2.0
6689,3993820,38212,2.0
6690,3996676,83749,100.0
6691,3998061,26719,1.0
6692,3998617,44447,19.0
6693,3999664,31565,1.0
6694,4002385,83749,100.0
6695,4005842,11013,2.0
6696,4009102,78683,4984.0
6697,4009446,78683,4991.0
6698,4009459,78683,4997.0
6699,4009698,78683,4944.0
6700,4012182,78683,4984.0
6701,4012538,78683,4957.0
6702,4014898,78683,4999.0
6703,4014940,31565,0.8
6704,4016760,83749,98.0
6705,4024614,34763,20.0
6706,4024634,31565,1.0
6707,4026780,15174,1.0
6708,4029482,83858,3.0
6709,4029483,11013,4.0
6710,4029483,83858,1.0
6711,4030023,24345,1.0
6712,4042849,34763,25.0
6713,4042859,78683,4976.0
6714,4044760,78683,4993.0
6715,4045195,19917,16.0
6716,4045469,78683,4993.0
6717,4045471,78683,5000.0
6718,4045472,58864,1.851
6719,4045472,60439,2.072
6720,4045472,87474,2.42
6721,4045472,103636,1.48
6722,4047783,78683,5000.0
6723,4047784,78683,4993.0
6724,4047785,78683,4997.0
6725,4058523,34763,9.0
6726,4060734,41970,9.0
6727,4061306,83749,94.0
6728,4062286,44447,1.5
6729,4067239,44447,32.8
6730,4075072,34763,4.0
6731,4077942,85973,4.0
6732,4078878,15174,9.0
6733,4079256,34763,30.0
6734,4079377,31565,1.0
6735,4080136,78683,4999.0
6736,4081070,78683,4997.0
6737,4083140,78683,4983.0
6738,4085741,78683,5000.0
6739,4086346,85973,15.0
6740,4092013,78683,4998.0
6741,4102349,34763,6.0
6742,4109358,44447,28.5
6743,4111380,7686,1.0
6744,4111627,56377,1.0
6745,4111676,56377,20.0
6746,4111749,56377,9.0
6747,4113490,31565,1.0
6748,4115807,78683,4991.0
6749,4116286,31565,0.65
6750,4125508,108664,1.0
6751,4127402,96320,1.0
6752,4128782,83749,98.0
6753,4132901,44447,1.0
6754,4133422,15174,1.0
6755,4133422,26719,1.0
6756,4133927,96320,2.0
6757,4134285,15174,1.0
6758,4134285,34763,10.0
6759,4147982,83749,98.0
6760,4150254,34763,1.0
6761,4153420,19917,7.0
6762,4156307,34763,14.0
6763,4160092,15174,9.0
6764,4160865,19917,29.0
6765,4164718,34763,3.0
6766,4165462,24799,17.0
6767,4166207,34763,23.0
6768,4169078,85973,10.0
6769,4170393,34763,16.0
6770,4171594,24799,9.0
6771,4175854,34763,1.0
6772,4180984,56377,15.0
6773,4181044,56377,14.0
6774,4184146,56377,8.0
6775,4184181,56377,2.0
6776,4184293,56377,3.0
6777,4184464,56377,11.0
6778,4184487,56377,8.0
6779,4192597,19917,26.0
6780,4199569,19917,28.0
6781,4215837,15174,7.0
6782,4219045,19917,19.0
6783,4219045,85973,9.0
6784,4219980,31565,1.0
6785,4221760,31565,6.0
6786,4221981,19917,27.0
6787,4221981,85973,2.0
6788,4234136,34763,3.0
6789,4236145,26719,11.0
6790,4250369,34763,1.0
6791,4264190,78683,4995.0
6792,4264192,78683,4999.0
6793,4264193,78683,5000.0
6794,4264194,78683,4999.0
6795,4264195,78683,4999.0
6796,4264196,78683,5000.0
6797,4264198,78683,4998.0
6798,4275496,83749,96.0
6799,4284420,34763,1.0
6800,4285341,85973,24.0
6801,4289884,34763,47.0
6802,4292611,34763,10.0
6803,4292635,85973,1.0
6804,4293753,83749,100.0
6805,4296080,31565,1.0
6806,4302735,31565,1.0
6807,4315011,15174,12.0
6808,4318610,19917,31.0
6809,4318610,34763,14.0
6810,4320919,98539,3.0
6811,4323672,34763,32.0
6812,4340352,34763,1.0
6813,4345536,19917,84.0
6814,4347355,31565,1.0
6815,4369428,31565,1.0
6816,4370811,31565,1.0
6817,4371168,31565,2.0
6818,4371829,34763,11.0
6819,4373522,31565,0.4
6820,4379167,31565,2.0
6821,4381474,96320,1.0
6822,4390263,15174,3.0
6823,4392740,85973,1.0
6824,4401657,34763,1.0
6825,4403700,26719,2.0
6826,4406964,38212,2.0
6827,4407748,34763,5.0
6828,4415839,85973,5.0
6829,4423086,34763,10.0
6830,4428043,15174,20.0
6831,4430233,34763,19.0
6832,4432882,31565,0.395
6833,4433022,31565,41.0
6834,4441174,15174,1.0
6835,4442778,31565,1.0
6836,4443087,83749,100.0
6837,4445179,31565,1.0
6838,4447198,31565,2.0
6839,4452742,26719,13.0
6840,4461808,34763,45.0
6841,4465657,85973,17.0
6842,4468807,11013,4.0
6843,4474143,96320,1.0
6844,4478835,56377,1.0
6845,4478895,56377,2.0
6846,4482871,85973,3.0
6847,4483244,34763,2.0
6848,4485196,85973,10.0
6849,4487014,85973,11.0
6850,4489092,85973,7.0
6851,4489874,85973,17.0
6852,4491094,34763,12.0
6853,4501739,85973,8.0
6854,4509400,38212,1.0
6855,5036304,31565,1.0
6856,5100713,11013,1.0
6857,5106210,31565,1.0
6858,5717204,34763,4.0
6859,5717740,34763,11.0
6860,5726563,34763,8.0
6861,5731555,26719,22.0
6862,5736809,34763,16.0
6863,5743196,34763,2.0
6864,5745074,67089,9.0
6865,5754772,15174,3.0
6866,5754772,26719,14.0
6867,5756515,85973,12.0
6868,5756578,85973,7.0
6869,5756669,85973,3.0
6870,5756672,83749,100.0
6871,5757398,85973,7.0
6872,5757661,85973,15.0
6873,5758819,34763,8.0
6874,5758916,34763,41.0
6875,5760793,85973,15.0
6876,5761025,85973,25.0
6877,5761028,85973,18.0
6878,5761061,85973,16.0
6879,5761270,85973,31.0
6880,5761276,85973,13.0
6881,5761283,85973,13.0
6882,5761352,85973,11.0
6883,5761986,78683,4991.0
6884,5761998,78683,4997.0
6885,5763204,34763,59.0
6886,5784895,98539,133.0
6887,5785263,34763,23.0
6888,5806361,96320,1.0
6889,5823801,98539,12.0
6890,5825536,98539,4.0
6891,5827128,98539,24.0
6892,5827129,98539,33.0
6893,5827405,15174,2.0
6894,5827405,108664,17.0
6895,5827541,98539,2.0
6896,5827602,83749,100.0
6897,5832142,26719,2.0
6898,5832944,98539,2.0
6899,5833270,98539,5.0
6900,5838667,43904,23.0
6901,5845540,98539,8.0
6902,5850442,31565,3.0
6903,5859068,31565,2.0
6904,5859986,98539,10.0
6905,5866225,31565,1.0
6906,5874328,98539,1.0
6907,5875750,98539,2.0
6908,5878052,98539,1.0
6909,5878053,98539,1.0
6910,5881104,85973,24.0
6911,5881393,34763,16.0
6912,5881479,34763,10.0
6913,5882703,78683,5000.0
6914,5885298,85973,9.0
6915,5887639,19765,1.0
6916,5891716,34763,41.0
6917,5892384,98539,1.0
6918,5892860,98539,2.0
6919,5892861,98539,3.0
6920,5892862,98539,1.0
6921,5896752,98539,34.0
6922,5902383,98539,1.0
6923,5907414,98539,1.0
6924,5913231,34763,14.0
6925,5914749,19917,3.0
6926,5918175,98539,35.0
6927,5918176,98539,4.0
6928,5918179,98539,1.0
6929,5919447,98539,4.0
6930,5921366,34763,3.0
6931,5922343,98539,4.0
6932,5922344,98539,111.0
6933,5928028,85973,28.0
6934,5929896,98539,322.0
6935,5930192,98539,62.0
6936,5932147,83749,98.0
6937,5940930,85973,8.0
6938,5941376,98539,5.0
6939,5941377,98539,31.0
6940,5942783,85973,11.0
6941,5942814,85973,4.0
6942,5944705,15174,13.0
6943,5948155,15174,10.0
6944,5969796,85973,5.0
6945,5978714,98539,2.0
6946,5978715,98539,1.0
6947,5985693,98539,69.0
6948,5986001,98539,2.0
6949,5987397,98539,5.0
6950,5987398,98539,1.0
6951,5988711,31565,6.82
6952,5990276,98539,13.0
6953,5990531,31565,3.0
6954,6003587,15174,48.0
6955,6014648,98539,1.0
6956,6021938,98539,3.0
6957,6021939,98539,6.0
6958,6021940,98539,9.0
6959,6021941,98539,2.0
6960,6021942,98539,3.0
6961,6022605,24799,10.0
6962,6033280,34763,26.0
6963,6035047,15174,1.0
6964,6036693,98539,31.0
6965,6040074,78683,4999.0
6966,6047006,34763,1.0
6967,6055290,98539,266.0
6968,6059238,56377,5.0
6969,6066974,98539,20.0
6970,6066975,98539,143.0
6971,6066976,98539,1.0
6972,6067269,98539,1.0
6973,6093868,98539,8.0
6974,6096324,34763,1.0
6975,6099520,34763,1.0
6976,6100214,43904,1.0
6977,6100244,43904,2.0
6978,6106083,31565,1.0
6979,6106267,98539,1.0
6980,6114785,98539,10.0
6981,6114786,98539,1.0
6982,6114787,98539,1.0
6983,6114788,98539,3.0
6984,6114789,98539,1.0
6985,6114790,98539,3.0
6986,6126499,31565,0.53
6987,6127347,83749,100.0
6988,6129196,34763,50.0
6989,6129653,34763,1.0
6990,6132174,98539,1.0
6991,6132676,98539,1.0
6992,6132677,98539,1.0
6993,6132678,98539,40.0
6994,6132679,98539,6.0
6995,6133095,98539,5.0
6996,6133705,31565,1.0
6997,6134653,98539,11.0
6998,6135773,98539,2.0
6999,6140130,31565,1.0
7000,6142309,34763,25.0
7001,6152520,34763,4.0
7002,6152552,98539,3.0
7003,6152553,98539,1.0
7004,6153183,98539,2.0
7005,6155222,98539,70.0
7006,6159015,98539,108.0
7007,6161267,98539,2.0
7008,6162094,34763,11.0
7009,6163726,98539,2.0
7010,6164063,34763,31.0
7011,6165390,34763,18.0
7012,6169268,78683,5000.0
7013,6172552,98539,7.0
7014,6177621,98539,2.0
7015,6181336,98539,2.0
7016,6181365,98539,1.0
7017,6181547,56377,15.0
7018,6185669,98539,1.0
7019,6185671,98539,2.0
7020,6185672,98539,2.0
7021,6185673,98539,2.0
7022,6185674,98539,2.0
7023,6185675,98539,10.0
7024,6189129,83749,100.0
7025,6202954,19917,4.0
7026,6209390,56377,17.0
7027,6211232,98539,23.0
7028,6219814,98539,1.0
7029,6221059,98539,1.0
7030,6224554,98539,2.0
7031,6224980,98539,3.0
7032,6227391,98539,40.0
7033,6234749,38212,6.0
7034,6240507,98539,57.0
7035,6246039,98539,4.0
7036,6256147,98539,6.0
7037,6262395,34763,43.0
7038,6266269,34763,17.0
7039,6278535,34763,22.0
7040,6285504,98539,2.0
7041,6291217,23293,33.0
7042,6292370,56377,6.0
7043,6297206,98539,1.0
7044,6303851,34763,1.0
7045,6319356,34763,39.0
7046,6319939,98539,2.0
7047,6319940,98539,1.0
7048,6319941,98539,2.0
7049,6319942,98539,1.0
7050,6324266,98539,1.0
7051,6328587,23293,38.0
7052,6336888,98539,1.0
7053,6344482,34763,29.0
7054,6351409,98539,2.0
7055,6351410,98539,3.0
7056,6351411,98539,2.0
7057,6351412,98539,3.0
7058,6352515,98539,1.0
7059,6352516,98539,1.0
7060,6352517,98539,7.0
7061,6353752,98539,220.0
7062,6365673,56377,11.0
7063,6365743,56377,8.0
7064,6367418,11013,9.0
7065,6373440,98539,1.0
7066,6374013,34763,10.0
7067,6379385,56377,10.0
7068,6381678,98539,1.0
7069,6396555,98539,37.0
7070,6402587,98539,1.0
7071,6402588,98539,1.0
7072,6404240,98539,2.0
7073,6406739,98539,4.0
7074,6406973,98539,3.0
7075,6408434,98539,2.0
7076,6425363,98539,2.0
7077,6427105,26719,5.0
7078,6433143,29651,7.0
7079,6435174,29651,1.5
7080,6435327,98539,1.0
7081,6448976,98539,1.0
7082,6448977,98539,1.0
7083,6448978,98539,3.0
7084,6448979,98539,2.0
7085,6448980,98539,2.0
7086,6448981,98539,1.0
7087,6456477,98539,1.0
7088,6466741,98539,16.0
7089,6468532,34763,8.0
7090,6479802,34763,89.0
7091,6485616,31565,2.0
7092,6485953,98539,1.0
7093,6493210,98539,9.0
7094,6517685,98539,3.0
7095,6519761,98539,4.0
7096,6523736,98539,3.0
7097,6525212,98539,1.0
7098,6525425,98539,1.0
7099,6525980,98539,3.0
7100,6525981,98539,4.0
7101,6531110,98539,2.0
7102,6531111,98539,3.0
7103,6531112,98539,1.0
7104,6533020,98539,2.0
7105,6533021,98539,1.0
7106,6533022,98539,1.0
7107,6533401,98539,1.0
7108,6533402,98539,2.0
7109,6533403,98539,1.0
7110,6535175,34763,4.0
7111,6536947,108664,2.0
7112,6536959,108664,1.0
7113,6536961,108664,9.0
7114,6536963,108664,2.0
7115,6541390,98539,10.0
7116,6543276,98539,5.0
7117,6543277,98539,1.0
7118,6548791,98539,1.0
7119,6551892,98539,1.0
7120,6553760,98539,1.0
7121,6554647,98539,336.0
7122,6556611,98539,1.0
7123,6556612,98539,2.0
7124,6556613,98539,2.0
7125,6556614,98539,5.0
7126,6556615,98539,5.0
7127,6556616,98539,3.0
7128,6556682,98539,5.0
7129,6562210,98539,5.0
7130,6562969,98539,227.0
7131,6568718,98539,2.0
7132,6570158,78683,5000.0
7133,6577778,98539,1.0
7134,6581399,98539,34.0
7135,6582812,98539,1.0
7136,6588716,98539,10.0
7137,6588717,98539,1.0
7138,6588719,98539,8.0
7139,6590487,98539,1.0
7140,6590488,98539,5.0
7141,6590848,56377,12.0
7142,6593573,15174,9.0
7143,6596446,31565,3.0
7144,6599643,98539,4.0
7145,6600848,98539,2.0
7146,6600849,98539,1.0
7147,6602700,98539,2.0
7148,6602701,98539,2.0
7149,6604194,98539,1.0
7150,6605601,98539,2.0
7151,6606738,98539,396.0
7152,6608650,98539,2.0
7153,6611646,34763,1.0
7154,6612654,98539,5.0
7155,6614285,98539,2.0
7156,6614594,98539,157.0
7157,6614595,98539,4.0
7158,6614934,98539,1.0
